state_dist,electionyear,cong,name,republican,rep_twoparty_pres,rep_voteshare,cvp
"WA_5",2008,111,"MCMORRIS RO",1,.5561224,.6528066,.4043521
"WA_5",2010,112,"MCMORRIS RO",1,.5561224,.6366634,.0691264
"WA_6",2002,108,"DICKS",0,.4387755,.3280981,-.3847652
"WA_6",2004,109,"DICKS",0,.4387755,.3101442,-.3726169
"WA_6",2006,110,"DICKS",0,.4387755,.294009,-.0672552
"WA_6",2008,111,"DICKS",0,.4387755,.3313544,-.0515902
"WA_6",2010,112,"DICKS",0,.4387755,.4196077,-.618635
"WA_7",2002,108,"MCDERMOT",0,.1726964,.2283615,-.5002873
"WA_7",2004,109,"MCDERMOT",0,.1726964,.1932462,-.5071843
"WA_7",2006,110,"MCDERMOT",0,.1726964,.1653237,-.0948619
"WA_7",2008,111,"MCDERMOT",0,.1726964,.1634706,-.0735588
"WA_7",2010,112,"MCDERMOT",0,.1726964,0,-.6905645
"WA_8",2002,108,"DUNN",1,.4545455,.6156638,.0561158
"WA_8",2004,109,"REICHERT",1,.4545455,.5244367,.0214013
"WA_8",2006,110,"REICHERT",1,.4545455,.5146012,.3599481
"WA_8",2008,111,"REICHERT",1,.4545455,.5278431,.2782078
"WA_8",2010,112,"REICHERT",1,.4545455,.5205162,-.0591674
"WA_9",2002,108,"SMITH",0,.4343434,.3972671,-.3487547
"WA_9",2004,109,"SMITH",0,.4343434,.3521778,-.3731455
"WA_9",2006,110,"SMITH",0,.4343434,.3427672,-.063384
"WA_9",2008,111,"SMITH",0,.4343434,.3455406,-.0359209
"WA_9",2010,112,"SMITH",0,.4343434,.4514792,-.5911309
"WI_1",2002,108,"RYAN",1,.5124242,.6868982,.0755671
"WI_1",2004,109,"RYAN",1,.5124242,.6674981,.1209388
"WI_1",2006,110,"RYAN",1,.5124242,.6275065,.5441817
"WI_1",2008,111,"RYAN",1,.5124242,.6483972,.4332637
"WI_1",2010,112,"RYAN",1,.5124242,.6937943,.0846135
"WI_2",2002,108,"BALDWIN",0,.3383839,.3388325,-.4671125
"WI_2",2004,109,"BALDWIN",0,.3383839,.3668665,-.4723167
"WI_2",2006,110,"BALDWIN",0,.3383839,.371236,-.0969026
"WI_2",2008,111,"BALDWIN",0,.3383839,.3059559,-.07239
"WI_2",2010,112,"BALDWIN",0,.3383839,.3818724,-.682619
"WI_3",2002,108,"KIND",0,.449495,.348047,-.3653128
"WI_3",2004,109,"KIND",0,.449495,.4352258,-.3667831
"WI_3",2006,110,"KIND",0,.449495,.3514979,-.0546544
"WI_3",2008,111,"KIND",0,.449495,.3527911,.0013898
"WI_3",2010,112,"KIND",0,.449495,.4803839,-.589683
"WI_4",2002,108,"KLECZKA",0,.2712121,0,-.4374321
"WI_4",2004,109,"MOORE",0,.2712121,.2880493,-.4525382
"WI_4",2006,110,"MOORE",0,.2712121,.2849373,-.0902341
"WI_4",2008,111,"MOORE",0,.2712121,0,-.0722955
"WI_4",2010,112,"MOORE",0,.2712121,.3000605,-.6828519
"WI_5",2002,108,"SENSENBR",1,.6111111,1,.0914266
"WI_5",2004,109,"SENSENBR",1,.6111111,.6769737,.1230037
"WI_5",2006,110,"SENSENBR",1,.6111111,.6338532,.5686284
"WI_5",2008,111,"SENSENBR",1,.6111111,1,.4627368
"WI_5",2010,112,"SENSENBR",1,.6111111,.7170128,.0661739
"WI_6",2002,108,"PETRI",1,.530303,1,.04523
"WI_6",2004,109,"PETRI",1,.530303,.6899942,.0879845
"WI_6",2006,110,"PETRI",1,.530303,1,.4933767
"WI_6",2008,111,"PETRI",1,.530303,.6376359,.3996316
"WI_6",2010,112,"PETRI",1,.530303,.7070723,.0415532
"WI_7",2002,108,"OBEY",0,.4646465,.3577203,-.416668
"WI_7",2004,109,"OBEY",0,.4646465,0,-.4202523
"WI_7",2006,110,"OBEY",0,.4646465,.3599964,-.0737607
"WI_7",2008,111,"OBEY",0,.4646465,.3916946,-.0619849
"WI_7",2010,112,"DUFFY",1,.4646465,.5397709,.0516353
"WI_8",2002,108,"GREEN",1,.5050505,.752331,.057717
"WI_8",2004,109,"GREEN",1,.5050505,.7015892,.0664664
"WI_8",2006,110,"KAGEN",0,.5050505,.489271,-.0532328
"WI_8",2008,111,"KAGEN",0,.5050505,.4594719,-.0544273
"WI_8",2010,112,"RIBBLE",1,.5050505,.5482631,.0791961
"WV_1",2002,108,"MOLLOHAN",0,.5778788,0,-.3411394
"WV_1",2004,109,"MOLLOHAN",0,.5778788,.3222244,-.3155963
"WV_1",2006,110,"MOLLOHAN",0,.5778788,.3566749,-.059679
"WV_1",2008,111,"MOLLOHAN",0,.5778788,0,-.048244
"WV_1",2010,112,"MCKINLEY",1,.5778788,.5040027,.0058544
"WV_2",2002,108,"CAPITO",1,.5656565,.6004301,.0222284
"WV_2",2004,109,"CAPITO",1,.5656565,.5818437,.0398639
"WV_2",2006,110,"CAPITO",1,.5656565,.5718192,.3948855
"WV_2",2008,111,"CAPITO",1,.5656565,.5707235,.3169194
"WV_2",2010,112,"CAPITO",1,.5656565,.6974892,.0113931
"WV_3",2002,108,"RAHALL",0,.553391,.2978034,-.3764085
"WV_3",2004,109,"RAHALL",0,.553391,.3480434,-.3517719
"WV_3",2006,110,"RAHALL",0,.553391,.3063806,-.0562744
"WV_3",2008,111,"RAHALL",0,.553391,.3308073,-.0425924
"WV_3",2010,112,"RAHALL",0,.553391,.4396135,-.5040758
"WY_1",2002,108,"CUBIN",1,.6836735,.6256257,.1025581
"WY_1",2004,109,"CUBIN",1,.6836735,.5691912,.1141973
"WY_1",2006,110,"CUBIN",1,.6836735,.5027254,.5105475
"WY_1",2008,111,"LUMMIS",1,.6836735,.5514407,.4610099
"WY_1",2010,112,"LUMMIS",1,.6836735,.7420489,.0781711
